ID_cliente,Evasao,Genero,Cidadao_Senior,Parceiro,Dependentes,Tempo_de_contrato,Servico_de_telefone,Linhas_multiplas,Serivo_de_internet,Segurnaca_online,Backup_online,Protecao_dipositivo,Suporte_tecnico,Streaming_TV,Streaming_filmes,Tipo_de_contrato,Fatura_online,Metodo_de_pagamento,Total_servico_dia,Total_servico_mes,Total_gasto
5027-QPKTE,Sim,Homem,Nao,Sim,Nao,7,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,2.31,69.35,451.1
5027-XWQHA,Sim,Homem,Nao,Nao,Nao,6,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque eletrônico,1.49,44.75,270.95
5027-YOCXN,Nao,Homem,Nao,Sim,Sim,51,Sim,Sim,Fiber optic,Sim,Sim,Nao,Sim,Sim,Sim,Anual,Nao,Cartão de crédito automático,3.67,110.05,5686.4
5028-GZLDO,Sim,Homem,Nao,Nao,Nao,2,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cartão de crédito automático,2.36,70.7,140.7
5028-HTLJB,Sim,Homem,Sim,Nao,Nao,1,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque,0.67,20.05,20.05
5032-MIYKT,Nao,Mulher,Nao,Nao,Nao,1,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque,2.36,70.7,70.7
5032-USPKF,Nao,Mulher,Nao,Nao,Nao,38,Sim,Sim,DSL,Sim,Sim,Sim,Nao,Sim,Sim,Anual,Nao,Transferência bancária automático,2.8,84.1,3187.65
5035-BVCXS,Nao,Homem,Nao,Nao,Nao,11,Sim,Nao,Fiber optic,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque,2.53,75.9,866.4
5035-PGZXH,Nao,Mulher,Nao,Nao,Nao,56,Sim,Sim,Fiber optic,Nao,Sim,Sim,Nao,Sim,Sim,Anual,Sim,Cheque eletrônico,3.56,106.8,5914.4
5038-ETMLM,Nao,Mulher,Nao,Sim,Nao,72,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária automático,3.79,113.65,8182.75
5039-LZRQT,Nao,Mulher,Nao,Nao,Nao,13,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Anual,Nao,Cheque,0.67,20.2,273.25
5043-TRZWM,Nao,Mulher,Nao,Nao,Nao,1,Sim,Nao,Fiber optic,Nao,Nao,Sim,Nao,Nao,Nao,Mensal,Nao,Cheque eletrônico,2.52,75.55,75.55
5044-LRQAQ,Nao,Mulher,Nao,Sim,Nao,7,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Transferência bancária automático,2.31,69.2,477.55
5044-XDPYX,Nao,Mulher,Nao,Sim,Nao,51,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cheque,0.85,25.5,1281.25
5046-NUHWD,Nao,Mulher,Sim,Sim,Nao,29,Nao,Sem servico de telefone,DSL,Sim,Nao,Sim,Nao,Nao,Sim,Mensal,Sim,Cheque eletrônico,1.5,45.0,1228.65
5047-LHVLY,Sim,Homem,Sim,Nao,Sim,1,Sim,Nao,DSL,Nao,Nao,Sim,Nao,Nao,Nao,Mensal,Sim,Cheque,1.67,50.15,50.15
5049-GLYVG,Sim,Homem,Nao,Nao,Nao,1,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque,0.69,20.6,20.6
5049-MUBWG,Nao,Homem,Nao,Nao,Nao,26,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Sim,Sim,Anual,Nao,Transferência bancária automático,2.5,75.0,1908.35
5052-PNLOS,Sim,Homem,Nao,Nao,Nao,3,Sim,Sim,Fiber optic,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,Transferência bancária automático,3.51,105.35,323.25
5054-IEXZT,Sim,Homem,Nao,Nao,Sim,1,Sim,Nao,Fiber optic,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,2.51,75.35,75.35
5055-BRMNE,Nao,Mulher,Nao,Sim,Sim,67,Sim,Sim,Fiber optic,Sim,Nao,Nao,Sim,Sim,Sim,Bienal,Nao,Cartão de crédito automático,3.56,106.7,7009.5
5055-MGMGF,Nao,Mulher,Nao,Sim,Nao,65,Sim,Sim,Fiber optic,Sim,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque eletrônico,3.5,105.05,6914.95
5056-FIMPT,Nao,Mulher,Nao,Nao,Sim,43,Sim,Nao,Fiber optic,Sim,Sim,Nao,Sim,Sim,Sim,Anual,Sim,Cartão de crédito automático,3.53,106.0,4532.3
5057-LCOUI,Sim,Mulher,Nao,Nao,Nao,39,Nao,Sem servico de telefone,DSL,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque eletrônico,1.69,50.75,2011.4
5057-RKGLH,Nao,Mulher,Nao,Sim,Sim,9,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cheque,0.68,20.35,191.1
5060-TQUQN,Nao,Homem,Nao,Sim,Sim,30,Sim,Sim,Fiber optic,Nao,Sim,Nao,Sim,Nao,Nao,Mensal,Sim,Transferência bancária automático,2.78,83.55,2570.2
5061-PBXFW,Nao,Mulher,Nao,Sim,Sim,32,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Mensal,Nao,Transferência bancária automático,2.05,61.4,1864.65
5062-CJJKH,Nao,Homem,Nao,Sim,Sim,25,Sim,Nao,DSL,Nao,Sim,Sim,Nao,Nao,Nao,Anual,Nao,Cheque,1.79,53.65,1355.45
5063-IUOKK,Nao,Homem,Nao,Nao,Nao,13,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cheque,0.66,19.75,265.75
5066-GFJMM,Nao,Mulher,Nao,Sim,Nao,3,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Sim,Cheque,0.66,19.9,45.75
5067-DGXLL,Nao,Homem,Nao,Nao,Nao,2,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque,0.68,20.25,36.8
5067-WJEUN,Nao,Homem,Nao,Sim,Sim,67,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Bienal,Sim,Transferência bancária automático,1.81,54.2,3838.2
5067-XJQFU,Nao,Homem,Sim,Sim,Sim,66,Sim,Sim,Fiber optic,Nao,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Cheque eletrônico,3.62,108.45,7076.35
5071-FBJFS,Nao,Mulher,Nao,Sim,Sim,4,Sim,Nao,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque eletrônico,1.68,50.3,217.1
5073-RZGBK,Nao,Mulher,Nao,Sim,Sim,50,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Sim,Anual,Sim,Transferência bancária automático,2.67,80.05,4042.2
5073-WXOYN,Sim,Mulher,Nao,Nao,Nao,60,Nao,Sem servico de telefone,DSL,Nao,Sim,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque eletrônico,1.69,50.8,3027.4
5074-FBGHB,Nao,Homem,Nao,Nao,Nao,64,Sim,Sim,Fiber optic,Nao,Nao,Sim,Sim,Sim,Sim,Anual,Sim,Cartão de crédito automático,3.49,104.65,6889.8
5075-JSDKI,Nao,Mulher,Nao,Nao,Nao,59,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cheque eletrônico,0.82,24.45,1493.1
5076-YVXCM,Nao,Homem,Nao,Nao,Nao,51,Sim,Sim,Fiber optic,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Nao,Transferência bancária automático,2.78,83.4,4149.45
5077-DXTCG,Sim,Mulher,Nao,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,1.51,45.3,45.3
5081-NWSUP,Nao,Mulher,Nao,Nao,Nao,10,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Nao,Sim,Anual,Nao,Cheque,2.16,64.9,685.55
5084-OOVCJ,Nao,Mulher,Nao,Sim,Sim,17,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Mensal,Sim,Cartão de crédito automático,1.84,55.35,920.5
5087-SUURX,Sim,Mulher,Nao,Sim,Nao,18,Nao,Sem servico de telefone,DSL,Nao,Nao,Sim,Nao,Sim,Nao,Mensal,Sim,Cheque eletrônico,1.3,39.05,669.85
5088-QZLRL,Nao,Homem,Nao,Nao,Nao,1,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque eletrônico,0.69,20.65,20.65
5089-IFSDP,Sim,Mulher,Nao,Sim,Nao,58,Sim,Sim,Fiber optic,Sim,Sim,Sim,Nao,Sim,Sim,Bienal,Sim,Transferência bancária automático,3.65,109.45,6144.55
5090-EMGTC,Nao,Mulher,Nao,Sim,Nao,59,Sim,Nao,Fiber optic,Nao,Sim,Nao,Sim,Sim,Sim,Bienal,Sim,Cheque,3.34,100.05,6034.85
5091-HFAZW,Nao,Mulher,Nao,Nao,Nao,2,Sim,Nao,Fiber optic,Sim,Sim,Nao,Nao,Sim,Nao,Mensal,Sim,Cheque eletrônico,3.04,91.15,168.5
5092-STPKP,Nao,Mulher,Nao,Nao,Nao,24,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Mensal,Nao,Cartão de crédito automático,1.88,56.35,1381.2
5093-FEGLU,Nao,Mulher,Nao,Sim,Nao,47,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Transferência bancária automático,0.65,19.65,921.55
5095-AESKG,Sim,Mulher,Nao,Sim,Nao,3,Sim,Sim,Fiber optic,Nao,Sim,Nao,Nao,Nao,Sim,Mensal,Sim,Cartão de crédito automático,3.05,91.5,242.95
5095-ETBRJ,Nao,Mulher,Nao,Sim,Nao,55,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Bienal,Nao,Cheque,1.89,56.8,3112.05
5099-BAILX,Sim,Homem,Sim,Sim,Sim,43,Sim,Sim,Fiber optic,Nao,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Transferência bancária automático,3.69,110.75,4687.9
5103-MHMHY,Sim,Mulher,Nao,Nao,Sim,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque,1.53,45.95,45.95
5108-ADXWO,Sim,Homem,Nao,Nao,Nao,11,Sim,Nao,Fiber optic,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,2.45,73.5,791.75
5110-CHOPY,Nao,Mulher,Nao,Nao,Nao,60,Nao,Sem servico de telefone,DSL,Sim,Nao,Sim,Nao,Sim,Sim,Bienal,Nao,Cheque eletrônico,1.79,53.6,3237.05
5115-GZDEL,Nao,Homem,Nao,Nao,Sim,72,Nao,Sem servico de telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Nao,Cartão de crédito automático,2.24,67.2,4671.7
5115-SQAAU,Nao,Mulher,Nao,Sim,Sim,69,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Sim,Transferência bancária automático,0.85,25.6,1673.4
5117-IFGPS,Nao,Homem,Sim,Sim,Nao,29,Sim,Sim,Fiber optic,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque eletrônico,2.81,84.3,2357.75
5117-ZSMHQ,Nao,Mulher,Nao,Sim,Sim,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Nao,Transferência bancária automático,3.0,89.9,6342.7
5118-MUEYH,Nao,Mulher,Nao,Sim,Nao,48,Sim,Sim,Fiber optic,Nao,Sim,Nao,Sim,Sim,Sim,Mensal,Sim,Cartão de crédito automático,3.5,105.1,5083.55
5119-KEPFY,Nao,Homem,Nao,Sim,Nao,36,Sim,Sim,Fiber optic,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Transferência bancária automático,3.17,95.0,3440.25
5119-NZPTV,Nao,Homem,Sim,Sim,Nao,2,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque eletrônico,2.34,70.1,141.65
5120-ZBLAI,Nao,Mulher,Nao,Sim,Nao,50,Sim,Sim,DSL,Nao,Nao,Sim,Nao,Sim,Sim,Anual,Nao,Transferência bancária automático,2.52,75.7,3876.2
5122-CYFXA,Nao,Mulher,Nao,Nao,Nao,3,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,2.51,75.3,244.1
5124-EOGYE,Nao,Homem,Nao,Nao,Nao,31,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cheque,0.68,20.45,638.55
5125-CNDSP,Nao,Homem,Nao,Nao,Sim,63,Nao,Sem servico de telefone,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Anual,Sim,Transferência bancária automático,1.35,40.6,2588.95
5126-RCXYW,Nao,Homem,Nao,Sim,Sim,54,Nao,Sem servico de telefone,DSL,Nao,Nao,Sim,Sim,Nao,Sim,Bienal,Nao,Cartão de crédito automático,1.53,46.0,2424.05
5127-BZENZ,Nao,Mulher,Nao,Sim,Sim,56,Sim,Sim,DSL,Sim,Nao,Nao,Nao,Sim,Nao,Anual,Nao,Transferência bancária automático,2.17,65.2,3512.15
5129-HHMZC,Nao,Mulher,Nao,Sim,Nao,43,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Sim,Sim,Bienal,Nao,Cartão de crédito automático,2.88,86.45,3574.5
5129-JLPIS,Nao,Homem,Nao,Nao,Nao,25,Sim,Nao,Fiber optic,Sim,Nao,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,3.52,105.5,2686.05
5130-IEKQT,Sim,Homem,Sim,Nao,Nao,25,Sim,Sim,Fiber optic,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Nao,Cheque,3.53,105.95,2655.25
5130-YPIRV,Nao,Mulher,Nao,Sim,Nao,62,Sim,Nao,DSL,Sim,Sim,Sim,Nao,Sim,Nao,Bienal,Sim,Cartão de crédito automático,2.4,72.0,4284.2
5131-PONJI,Nao,Homem,Nao,Sim,Sim,49,Sim,Nao,Fiber optic,Nao,Sim,Sim,Nao,Sim,Nao,Mensal,Sim,Cartão de crédito automático,3.01,90.4,4494.65
5133-POWUA,Nao,Homem,Nao,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque,1.53,45.8,45.8
5133-VRSAB,Nao,Homem,Nao,Nao,Nao,8,Nao,Sem servico de telefone,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque,0.98,29.35,216.45
5134-IKDAY,Sim,Mulher,Nao,Sim,Sim,1,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,2.33,69.8,69.8
5135-GRQJV,Nao,Homem,Sim,Sim,Nao,72,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cheque,3.82,114.5,8331.95
5135-RDDQL,Nao,Mulher,Nao,Sim,Sim,63,Sim,Nao,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Bienal,Sim,Transferência bancária automático,1.69,50.65,3221.25
5136-GFPMB,Nao,Homem,Nao,Nao,Nao,54,Sim,Sim,Fiber optic,Nao,Nao,Sim,Nao,Nao,Sim,Mensal,Nao,Cartão de crédito automático,2.98,89.4,4869.5
5136-KCKGI,Sim,Mulher,Nao,Sim,Sim,33,Sim,Sim,Fiber optic,Sim,Nao,Sim,Nao,Sim,Sim,Anual,Sim,Cheque,3.46,103.7,3467.0
5136-RGMZO,Nao,Homem,Nao,Nao,Nao,31,Sim,Sim,DSL,Nao,Sim,Nao,Sim,Sim,Nao,Mensal,Sim,Cheque eletrônico,2.37,71.05,2168.15
5138-WVKYJ,Sim,Homem,Nao,Nao,Nao,10,Sim,Sim,Fiber optic,Sim,Nao,Nao,Nao,Sim,Sim,Mensal,Nao,Cheque eletrônico,3.28,98.55,1008.55
5140-FOMCQ,Nao,Mulher,Nao,Sim,Nao,59,Sim,Sim,Fiber optic,Sim,Sim,Sim,Nao,Sim,Sim,Anual,Sim,Cartão de crédito automático,3.64,109.15,6557.75
5141-ZUVBH,Nao,Mulher,Nao,Nao,Sim,9,Sim,Nao,Fiber optic,Sim,Nao,Sim,Sim,Nao,Sim,Mensal,Nao,Transferência bancária automático,3.1,93.0,870.25
5143-EGQFK,Sim,Mulher,Sim,Nao,Nao,10,Nao,Sem servico de telefone,DSL,Nao,Nao,Nao,Sim,Nao,Nao,Mensal,Sim,Cheque eletrônico,0.99,29.65,291.4
5143-WMWOG,Sim,Homem,Nao,Nao,Nao,1,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque eletrônico,0.66,19.95,19.95
5144-PQCDZ,Nao,Homem,Nao,Nao,Nao,4,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Sim,Cheque,0.66,19.95,59.25
5144-TVGLP,Nao,Homem,Sim,Nao,Nao,38,Sim,Sim,Fiber optic,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Nao,Cheque eletrônico,3.16,94.75,3653.0
5146-CBVOE,Nao,Mulher,Nao,Nao,Nao,16,Sim,Nao,Fiber optic,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Nao,Transferência bancária automático,2.5,75.1,1212.85
5146-YYFRZ,Nao,Homem,Nao,Nao,Nao,67,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Transferência bancária automático,0.66,19.95,1311.75
5148-HKFIR,Nao,Mulher,Nao,Nao,Nao,20,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cheque,0.66,19.7,406.95
5148-ORICT,Nao,Mulher,Nao,Sim,Nao,64,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Nao,Sim,Bienal,Sim,Cheque,2.48,74.35,4759.55
5149-CUZUJ,Nao,Homem,Nao,Sim,Sim,28,Sim,Nao,Fiber optic,Nao,Sim,Sim,Sim,Sim,Nao,Anual,Nao,Transferência bancária automático,3.1,92.9,2768.35
5149-QYTTU,Nao,Mulher,Nao,Sim,Sim,71,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Nao,Nao,Anual,Sim,Cartão de crédito automático,3.17,95.15,6770.85
5149-TGWDZ,Nao,Mulher,Nao,Nao,Nao,21,Sim,Nao,Fiber optic,Nao,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Cheque,3.48,104.55,2239.4
5150-ITWWB,Nao,Homem,Sim,Nao,Nao,3,Sim,Sim,Fiber optic,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque eletrônico,3.16,94.85,335.75
5150-LJNSR,Nao,Homem,Nao,Sim,Sim,31,Sim,Sim,Fiber optic,Sim,Nao,Sim,Nao,Sim,Nao,Anual,Nao,Transferência bancária automático,3.27,98.05,3082.1
5151-HQRDG,Nao,Homem,Nao,Sim,Nao,37,Sim,Sim,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque,1.84,55.05,2030.75
5153-LXKDT,Nao,Homem,Nao,Sim,Sim,68,Sim,Sim,Fiber optic,Sim,Sim,Sim,Nao,Sim,Sim,Bienal,Sim,Cheque eletrônico,3.67,110.2,7467.5
5153-RTHKF,Nao,Mulher,Nao,Nao,Nao,34,Sim,Sim,Fiber optic,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Nao,Cheque eletrônico,2.84,85.35,2896.6
5154-VEKBL,Sim,Mulher,Nao,Nao,Nao,9,Nao,Sem servico de telefone,DSL,Sim,Nao,Sim,Sim,Sim,Sim,Mensal,Nao,Cheque,1.95,58.5,539.85
5155-AZQPB,Nao,Mulher,Nao,Sim,Sim,28,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque,1.66,49.9,1410.25
5156-UMKOW,Nao,Mulher,Nao,Nao,Sim,3,Nao,Sem servico de telefone,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque,0.99,29.65,90.05
5158-RIVOP,Nao,Mulher,Nao,Sim,Sim,11,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cartão de crédito automático,0.7,20.9,202.3
5159-YFPKQ,Sim,Mulher,Nao,Nao,Nao,2,Sim,Nao,Fiber optic,Nao,Nao,Sim,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,2.53,75.8,160.75
5160-UXJED,Nao,Homem,Nao,Nao,Sim,17,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Anual,Nao,Cheque,1.49,44.6,681.4
5161-UBZXI,Nao,Homem,Nao,Sim,Sim,69,Sim,Nao,Fiber optic,Sim,Sim,Nao,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito automático,3.54,106.35,7261.75
5161-XEUVX,Nao,Homem,Nao,Sim,Nao,37,Sim,Sim,Fiber optic,Nao,Nao,Sim,Sim,Sim,Nao,Bienal,Nao,Cheque,3.14,94.3,3460.95
5167-GBFRE,Sim,Homem,Sim,Nao,Nao,4,Nao,Sem servico de telefone,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Transferência bancária automático,0.84,25.2,102.5
5167-ZFFMM,Sim,Homem,Nao,Nao,Nao,1,Sim,Sim,Fiber optic,Nao,Sim,Nao,Nao,Nao,Sim,Mensal,Sim,Cartão de crédito automático,3.03,90.85,90.85
5168-MQQCA,Nao,Mulher,Nao,Sim,Nao,72,Sim,Sim,Fiber optic,Nao,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Transferência bancária automático,3.62,108.5,8003.8
5168-MSWXT,Nao,Homem,Nao,Sim,Sim,8,Sim,Nao,Fiber optic,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque eletrônico,3.16,94.75,759.55
5170-PTRKA,Nao,Mulher,Nao,Sim,Sim,49,Nao,Sem servico de telefone,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Anual,Sim,Cartão de crédito automático,1.19,35.8,1782.0
5171-EPLKN,Nao,Homem,Nao,Nao,Nao,27,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cartão de crédito automático,0.66,19.85,470.0
5172-MIGPM,Nao,Homem,Nao,Nao,Nao,4,Sim,Sim,DSL,Nao,Nao,Nao,Sim,Nao,Sim,Mensal,Nao,Cheque,2.18,65.55,237.2
5172-RKOCB,Nao,Homem,Nao,Sim,Nao,72,Sim,Sim,Fiber optic,Sim,Sim,Nao,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito automático,3.63,108.95,7875.0
5173-WXOQV,Nao,Homem,Nao,Sim,Nao,2,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Nao,Sim,Mensal,Sim,Cheque,2.14,64.2,143.65
5173-ZXXXL,Nao,Homem,Nao,Nao,Nao,2,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Anual,Nao,Cheque,0.66,19.95,47.7
5174-ITUMV,Nao,Homem,Nao,Sim,Sim,67,Sim,Sim,Fiber optic,Nao,Sim,Sim,Nao,Sim,Sim,Anual,Sim,Cheque eletrônico,3.51,105.4,6989.45
5174-RNGBH,Sim,Mulher,Nao,Nao,Nao,9,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Sim,Nao,Mensal,Nao,Cheque,2.21,66.25,620.55
5175-AOBHI,Sim,Mulher,Nao,Nao,Nao,4,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque,1.53,46.0,193.6
5175-WLYXL,Nao,Homem,Nao,Nao,Nao,22,Sim,Sim,Fiber optic,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque,2.63,78.85,1600.25
5176-LDKUH,Nao,Mulher,Nao,Nao,Nao,48,Sim,Nao,Fiber optic,Nao,Sim,Nao,Nao,Nao,Nao,Anual,Nao,Cheque eletrônico,2.51,75.15,3772.65
5176-LMJXE,Nao,Mulher,Nao,Nao,Nao,47,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Sim,Cheque,0.68,20.55,945.7
5176-OLSKT,Nao,Mulher,Nao,Sim,Nao,66,Sim,Sim,DSL,Sim,Sim,Sim,Nao,Nao,Nao,Bienal,Nao,Transferência bancária automático,2.23,66.9,4370.25
5177-RVZNU,Nao,Mulher,Nao,Nao,Sim,37,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Anual,Nao,Transferência bancária automático,0.68,20.3,755.4
5178-LMXOP,Sim,Homem,Sim,Sim,Nao,1,Sim,Sim,Fiber optic,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque eletrônico,3.17,95.1,95.1
5180-UCIIQ,Sim,Homem,Sim,Sim,Sim,22,Nao,Sem servico de telefone,DSL,Sim,Nao,Nao,Nao,Nao,Sim,Mensal,Nao,Cheque,1.34,40.05,880.2
5181-OABFK,Nao,Mulher,Nao,Sim,Sim,56,Sim,Nao,DSL,Sim,Sim,Sim,Nao,Nao,Nao,Bienal,Sim,Cartão de crédito automático,2.04,61.3,3346.8
5183-KLYEM,Nao,Mulher,Nao,Nao,Nao,72,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito automático,3.76,112.75,8192.6
5183-SNMJQ,Nao,Homem,Nao,Nao,Nao,10,Sim,Nao,Fiber optic,Nao,Nao,Nao,Sim,Sim,Sim,Mensal,Sim,Cartão de crédito automático,3.17,95.1,865.1
5186-EJEGL,Nao,Homem,Nao,Nao,Nao,9,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Sim,Nao,Mensal,Sim,Cheque,2.32,69.5,653.25
